,소관,회계,계정,분야,부문,프로그램,단위사업,세부사업,연도,최종예산
1587,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,생물다양성협약 대응,2020,1346000000.0
1588,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용,국립낙동강생물자원관 출연,2020,22592000000.0
1589,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),대기환경정책관실기본경비(총액인건비대상),2020,88000000.0
1590,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경피해 사후관리,환경오염 피해 구제제도 개선,2020,5885000000.0
1591,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),자연보전정책관실기본경비(총액인건비대상),2020,136000000.0
1592,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경기술 개발・보급,글로벌탑환경기술개발사업(R&D),2020,43472000000.0
1593,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경기술 개발・보급,환경산업선진화기술개발사업(R&D),2020,7398000000.0
1594,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,환경성질환 예방 및 사후관리사업,2020,12060000000.0
1595,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경기술 개발・보급,환경정책기반공공기술개발사업(R&D),2020,20011000000.0
1596,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경일자리 창출,환경산업육성 지원인력 인프라 구축,2020,3387000000.0
1597,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,환경보건기반 강화 협력,2020,7091000000.0
1598,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경피해 사후관리,가습기살균제 피해자 지원,2020,25687000000.0
1599,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,"화학물질 취급 안전관리, 지원",2020,10027000000.0
1600,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경오염 감시제도 운영,환경오염 감시제도 운영,2020,1201000000.0
1601,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,인건비(책임운영기관),인건비(국립생물자원관),2020,9133000000.0
1602,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,지속가능발전위원회,지속가능발전위원회 지원,2020,4989000000.0
1603,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),화학물질안전원기본경비(총액인건비대상),2020,366000000.0
1604,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),화학물질안전원기본경비,2020,669000000.0
1605,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,국토환경정보화기반구축(정보화),2020,3847000000.0
1606,환경부,환경개선특별회계,,환경,기후대기및환경안전,대기환경 보전,대기오염 측정감시,한-중 공동 미세먼지 저감 환경기술 실증 협력사업,2020,9050000000.0
1607,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,사전예방 보건정책,어린이 건강보호 종합대책 추진사업,2020,5471000000.0
1608,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,환경지킴이,2020,43264000000.0
1609,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,친환경산업 육성・지원,통합환경관리제도 운영 및 고도화,2020,21654000000.0
1610,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용,국립야생동물보건연구원 건립,2020,5478000000.0
1611,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,친환경산업 육성・지원,중소환경기업 사업화 지원사업,2020,82430000000.0
1612,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,인건비(과학원),인건비(R&D),2020,27495000000.0
1613,환경부,환경개선특별회계,,환경,환경일반,회계간거래(전출금),회계간전출,국가균형발전특별회계(지역지원계정) 전출,2020,487063000000.0
1614,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,인건비(소속기관),인건비(유역지방청),2020,49059000000.0
1615,환경부,환경개선특별회계,,환경,환경일반,회계기금간거래(예수원금상환),예수원금상환(공자기금),공공자금관리기금(총괄계정) 예수원금상환,2020,33422000000.0
1616,환경부,환경개선특별회계,,환경,환경일반,환경연구 및 교육,환경시험연구,환경연구정보화기반구축(정보화),2020,1933000000.0
1617,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,하수도 관리,하수관로정비,2020,594816000000.0
1618,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,하수도 관리,도시침수대응,2020,80943000000.0
1619,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,화학물질정보통합시스템구축(정보화),2020,1221000000.0
1620,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,폐기물 발생원 관리,폐기물 직매립 제로화 사업,2020,285000000.0
1621,환경부,환경개선특별회계,,환경,자원순환및환경경제,친환경경제사회 활성화,환경기술 개발・보급,국가환경산업기술정보시스템구축운영(정보화),2020,2664000000.0
1622,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,폐기물 수집 및 재활용,재활용 및 업사이클센터 설치사업,2020,1303000000.0
1623,환경부,환경개선특별회계,,환경,자원순환및환경경제,자원순환사회 형성 촉진,폐기물 수집 및 재활용,분리배출 취약지역 배출환경 개선사업,2020,45988000000.0
1624,환경부,환경개선특별회계,,환경,환경일반,환경연구 및 교육,수입대체경비,수탁과제수입대체경비(R&D),2020,50000000.0
1625,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연생태 복원,생태계 훼손지 복원,2020,14490000000.0
1626,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경위해 관리,유해화학물질 테러・사고대비,2020,10924000000.0
1627,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연의 보전・관리,국립공원 및 지질공원사업,2020,141899000000.0
1628,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),영산강청기본경비(총액인건비대상),2020,468000000.0
1629,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),대구청기본경비(총액인건비대상),2020,259000000.0
1630,환경부,환경개선특별회계,,환경,환경일반,환경연구 및 교육,환경인력개발,환경측정분석사 제도운영,2020,1591000000.0
1631,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),기관운영기본경비,2020,3846000000.0
1632,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,법정경비,세입징수비용교부금,2020,142527000000.0
1633,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),생물자원관기본경비,2020,139000000.0
1634,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),기관운영기본경비(총액인건비대상),2020,3061000000.0
1635,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,법정경비,환경부 건강보험부담금,2020,4874000000.0
1636,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,수질개선기반구축,수계관리,2020,1614000000.0
1637,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(본부),생물자원관기본경비(총액인건비대상),2020,170000000.0
1638,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경정보화,전산운영경비(정보화),2020,3867000000.0
1639,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,시민소통 및 홍보,환경부 민원 콜센터 구축,2020,349000000.0
1640,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경정보화,환경분쟁조정정보화시스템운영(정보화),2020,403000000.0
1641,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경정보화,환경정보화기반구축(정보화),2020,2927000000.0
1642,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경분쟁조정활성화,환경피해평가방법 및 배상기준표준화,2020,564000000.0
1643,환경부,환경개선특별회계,,환경,물환경,맑은물 공급・이용,물재이용 및 물기술 개발,하수처리수재이용사업,2020,35366000000.0
1644,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,행정효율성 증진 및 능력개발,환경행정변화관리,2020,860000000.0
1645,환경부,환경개선특별회계,,환경,기후대기및환경안전,환경보건관리,환경피해 사후관리,슬레이트관리 종합대책,2020,67083000000.0
1646,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,환경오염 감시제도 운영,환경감시대운영,2020,1739000000.0
1647,환경부,환경개선특별회계,,환경,자연환경,자연생태 보전,자연자원의 이용(국립생물자원관),야생생물 유전자원 활용지원기반 구축,2020,12728000000.0
1648,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(과학원),과학원기본경비(총액인건비대상)(R&D),2020,669000000.0
1649,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),공익근무요원운영(총액인건비대상),2020,135000000.0
1650,환경부,환경개선특별회계,,환경,물환경,물오염원 관리,산업폐수 및 기타오염원 관리,공공폐수처리시설,2020,54217000000.0
1651,환경부,환경개선특별회계,,환경,환경일반,환경행정 지원,기본경비(소속기관),인재개발원기본경비(총액인건비대상),2020,43000000.0
